순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
244,충청남도,천안시 동남구,은석산,충남 천안시 동남구,자연관광,자연경관(산),27
245,충청남도,천안시 동남구,천안온천중앙공원,충남 천안시 동남구,문화관광,도시공원,26
245,충청남도,천안시 동남구,밀천사,충남 천안시 동남구 지장길 317-71,역사관광,종교성지,26
245,충청남도,천안시 동남구,라온딸기농장,충남 천안시 동남구,체험관광,농/산/어촌체험,26
245,충청남도,천안시 동남구,천안상록벚꽃축제,충남 천안시 동남구 수신로 576-0,문화관광,기타문화관광지,26
249,충청남도,천안시 동남구,아쿠아플레이스베타수족관카페,충남 천안시 동남구 신부9길 5-0,문화관광,테마공원,25
249,충청남도,천안시 동남구,아크브라운신부점,충남 천안시 동남구 중앙로 206-0,체험관광,공예체험,25
249,충청남도,천안시 동남구,고령박씨종중재실,충남 천안시 동남구 박문수길 147-0,역사관광,역사유적지,25
252,충청남도,천안시 동남구,방산농원,충남 천안시 동남구,체험관광,농/산/어촌체험,23
252,충청남도,천안시 동남구,천안시 동남구 북면 느러니부락,충남 천안시 동남구,문화관광,도시/지역문화관광,23
252,충청남도,천안시 동남구,오불암,충남 천안시 동남구 구성16길 37-0,역사관광,종교성지,23
255,충청남도,천안시 동남구,검사울소류지,충남 천안시 동남구,자연관광,자연경관(하천/해양),22
255,충청남도,천안시 동남구,신주사,충남 천안시 동남구 도장로 263-0,역사관광,종교성지,22
255,충청남도,천안시 동남구,앤블가옥,충남 천안시 동남구 원거리13길 1-0,문화관광,기타문화관광지,22
255,충청남도,천안시 동남구,연대선원,충남 천안시 동남구 원거리4길 12-5,역사관광,종교성지,22
255,충청남도,천안시 동남구,산내들농축,충남 천안시 동남구 장산동길 42-0,체험관광,농/산/어촌체험,22
255,충청남도,천안시 동남구,우방문화관,충남 천안시 동남구 중앙로 281-14,문화관광,기타문화관광지,22
261,충청남도,천안시 동남구,유관순열사추모각,충남 천안시 동남구 유관순길 38-0,문화관광,전시시설,21
261,충청남도,천안시 동남구,혜정약수터,충남 천안시 동남구 약수로 27-0,자연관광,자연경관(산),21
263,충청남도,천안시 동남구,엣필라핏,충남 천안시 동남구 청수4로 10-0,레저스포츠,기타레저스포츠,20
263,충청남도,천안시 동남구,레전드스크린야구존신방점,충남 천안시 동남구 수곡1길 10-0,레저스포츠,기타레저스포츠,20
265,충청남도,천안시 동남구,투구봉산림욕장공사중(2024년개장예정),충남 천안시 동남구 호정2길 53-48,자연관광,자연공원,19
266,충청남도,천안시 동남구,도선사,충남 천안시 동남구 광덕로 467-52,역사관광,종교성지,18
266,충청남도,천안시 동남구,오픈가든,충남 천안시 동남구 송정2길 19-44,문화관광,테마공원,18
268,충청남도,천안시 동남구,태학산치유의숲,충남 천안시 동남구 휴양림길 105-2,자연관광,자연공원,17
268,충청남도,천안시 동남구,천안김시민장군유허지,충남 천안시 동남구 김시민길 24-0,역사관광,역사유적지,17
268,충청남도,천안시 동남구,도광사,충남 천안시 동남구 청당3길 134-17,역사관광,종교성지,17
268,충청남도,천안시 동남구,신계탁구교실,충남 천안시 동남구 충절로 855-0,레저스포츠,기타레저스포츠,17
272,충청남도,천안시 동남구,여름의색,충남 천안시 동남구 방죽안6길 38-0,체험관광,공예체험,16
272,충청남도,천안시 동남구,무궁화테마공원,충남 천안시 동남구,문화관광,도시공원,16
272,충청남도,천안시 동남구,그리다화실,충남 천안시 동남구 태학산로 470-0,체험관광,공예체험,16
272,충청남도,천안시 동남구,스마일탁구클럽,충남 천안시 동남구 충절로 173-0,레저스포츠,기타레저스포츠,16
272,충청남도,천안시 동남구,정안사,충남 천안시 동남구 단대로 119-5,역사관광,종교성지,16
277,충청남도,천안시 동남구,공간이일리,충남 천안시 동남구 구성12길 29-0,체험관광,공예체험,15
277,충청남도,천안시 동남구,1923역사관,충남 천안시 동남구 병천5길 32-35,문화관광,전시시설,15
277,충청남도,천안시 동남구,보광사,충남 천안시 동남구,역사관광,종교성지,15
277,충청남도,천안시 동남구,평화의 소녀상,충남 천안시 동남구,역사관광,역사유물,15
281,충청남도,천안시 동남구,재잘재잘,충남 천안시 동남구 신부11길 23-0,체험관광,공예체험,14
281,충청남도,천안시 동남구,자연아놀자,충남 천안시 동남구 양곡2길 3-0,레저스포츠,기타레저스포츠,14
281,충청남도,천안시 동남구,광덕사대웅전,충남 천안시 동남구 광덕사길 30-0,역사관광,역사유적지,14
281,충청남도,천안시 동남구,충효사,충남 천안시 동남구 매성2길 18-22,역사관광,종교성지,14
285,충청남도,천안시 동남구,차여저수지,충남 천안시 동남구,자연관광,자연경관(하천/해양),13
286,충청남도,천안시 동남구,보키포터리,충남 천안시 동남구 문화로 13-4,체험관광,공예체험,12
286,충청남도,천안시 동남구,오너복싱,충남 천안시 동남구 북일로 75-0,레저스포츠,기타레저스포츠,12
286,충청남도,천안시 동남구,일월공방,충남 천안시 동남구 천안천공원4길 7-1,체험관광,공예체험,12
286,충청남도,천안시 동남구,두리하나스포츠,충남 천안시 동남구 신촌로 24-0,레저스포츠,기타레저스포츠,12
286,충청남도,천안시 동남구,대정낚시터,충남 천안시 동남구 약수로 207-0,레저스포츠,수상레저스포츠,12
286,충청남도,천안시 동남구,영남루,충남 천안시 동남구,역사관광,역사유적지,12
286,충청남도,천안시 동남구,자유시장,충남 천안시 동남구 문화로 13-11,쇼핑,시장,12
286,충청남도,천안시 동남구,가송표고,충남 천안시 동남구 가송로 77-0,체험관광,농/산/어촌체험,12
286,충청남도,천안시 동남구,보라매농원,충남 천안시 동남구 위례산길 621-17,체험관광,농/산/어촌체험,12
295,충청남도,천안시 동남구,온더샌드,충남 천안시 동남구 버들9길 4-0,체험관광,공예체험,11
295,충청남도,천안시 동남구,평심사,충남 천안시 동남구 자무실길 113-0,역사관광,종교성지,11
297,충청남도,천안시 동남구,배재우탁구클럽,충남 천안시 동남구 서부대로 257-13,레저스포츠,기타레저스포츠,10
297,충청남도,천안시 동남구,안정사,충남 천안시 동남구 소사2길 40-35,역사관광,종교성지,10
297,충청남도,천안시 동남구,운봉산낚시터,충남 천안시 동남구 서흥4길 1-16,레저스포츠,수상레저스포츠,10
300,충청남도,천안시 동남구,담비농장,충남 천안시 동남구 동산3길 54-90,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,은열목장,충남 천안시 동남구,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,청당3공원,충남 천안시 동남구,문화관광,도시공원,9
300,충청남도,천안시 동남구,천안식물원,충남 천안시 동남구 미죽로 176-3,문화관광,테마공원,9
300,충청남도,천안시 동남구,영창농장,충남 천안시 동남구 성엽자기길 24-0,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,시나농원,충남 천안시 동남구 은지4길 60-5,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,마글론농장,충남 천안시 동남구,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,천안수족관,충남 천안시 동남구 봉정로 14-0,문화관광,테마공원,9
300,충청남도,천안시 동남구,유피복싱클럽,충남 천안시 동남구 성황로 86-0,레저스포츠,기타레저스포츠,9
300,충청남도,천안시 동남구,가야목장,충남 천안시 동남구 대흥1길 173-71,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,용궁실내낚시,충남 천안시 동남구 서부대로 556-0,레저스포츠,수상레저스포츠,9
300,충청남도,천안시 동남구,다육에미치다,충남 천안시 동남구 도장로 8-1,체험관광,농/산/어촌체험,9
300,충청남도,천안시 동남구,재리쥬작은동물원,충남 천안시 동남구 도원리2길 73-19,문화관광,테마공원,9
313,충청남도,천안시 동남구,만경사,충남 천안시 동남구 수신로 26-0,역사관광,종교성지,8
314,충청남도,천안시 동남구,허브스토리,충남 천안시 동남구 원거리11길 21-0,체험관광,공예체험,7
314,충청남도,천안시 동남구,천안문학관,충남 천안시 동남구 대흥로 261-0,문화관광,전시시설,7
314,충청남도,천안시 동남구,JoneFC축구아카데미,충남 천안시 동남구 용곡1길 86-0,레저스포츠,기타레저스포츠,7
314,충청남도,천안시 동남구,보은의동산,충남 천안시 동남구,문화관광,도시공원,7
314,충청남도,천안시 동남구,문화생산기지,충남 천안시 동남구 신부7길 14-0,문화관광,기타문화관광지,7
314,충청남도,천안시 동남구,송광낚시터,충남 천안시 동남구 탑원3길 138-18,레저스포츠,수상레저스포츠,7
314,충청남도,천안시 동남구,일운정사,충남 천안시 동남구 신부5길 26-10,역사관광,종교성지,7
314,충청남도,천안시 동남구,대원선원,충남 천안시 동남구 가전7길 26-68,역사관광,종교성지,7
314,충청남도,천안시 동남구,세성사,충남 천안시 동남구 화성2길 43-0,역사관광,종교성지,7
314,충청남도,천안시 동남구,마음수련천안신방센터,충남 천안시 동남구 서부대로 257-13,레저스포츠,기타레저스포츠,7
314,충청남도,천안시 동남구,일월사법당,충남 천안시 동남구 서흥2길 7-0,역사관광,종교성지,7
314,충청남도,천안시 동남구,자오곡저수지,충남 천안시 동남구,자연관광,자연경관(하천/해양),7
326,충청남도,천안시 동남구,덕흥사,충남 천안시 동남구 유량로 30-11,역사관광,종교성지,6
326,충청남도,천안시 동남구,금강사,충남 천안시 동남구 동리4길 91-67,역사관광,종교성지,6
326,충청남도,천안시 동남구,달보드레딸기농장,충남 천안시 동남구 화복로 632-0,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,레전드히어로즈소노벨천안점,충남 천안시 동남구 종합휴양지로 200-0,레저스포츠,기타레저스포츠,6
326,충청남도,천안시 동남구,사라풀,충남 천안시 동남구 신사3길 42-19,체험관광,공예체험,6
326,충청남도,천안시 동남구,영신농장,충남 천안시 동남구 관성4길 52-0,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,천안시 동남구 광덕면 보랫골부락,충남 천안시 동남구,문화관광,도시/지역문화관광,6
326,충청남도,천안시 동남구,소사농장,충남 천안시 동남구 학수소사길 122-43,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,각원사대웅보전,충남 천안시 동남구 각원사길 245-0,역사관광,역사유적지,6
326,충청남도,천안시 동남구,한명회선생신도비,충남 천안시 동남구 속창3길 62-0,역사관광,역사유적지,6
326,충청남도,천안시 동남구,지연목장,충남 천안시 동남구 수신로 674-0,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,용화사,충남 천안시 동남구,역사관광,종교성지,6
326,충청남도,천안시 동남구,명동 패션 상가,충남 천안시 동남구 버들로 16-0,쇼핑,시장,6
326,충청남도,천안시 동남구,보열사,충남 천안시 동남구 다가말2길 34-26,역사관광,종교성지,6
326,충청남도,천안시 동남구,전천후농장,충남 천안시 동남구 동산행암길 131-19,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,천안한울탁구클럽,충남 천안시 동남구 수곡2길 8-1,레저스포츠,기타레저스포츠,6
326,충청남도,천안시 동남구,서부유통,충남 천안시 동남구 신흥2길 65-0,쇼핑,시장,6
326,충청남도,천안시 동남구,천의유통,충남 천안시 동남구 천안대로 555-0,쇼핑,시장,6
326,충청남도,천안시 동남구,중앙동게이트볼장,충남 천안시 동남구 영성로 74-0,레저스포츠,기타레저스포츠,6
326,충청남도,천안시 동남구,신기농장,충남 천안시 동남구 도장로 223-0,체험관광,농/산/어촌체험,6
326,충청남도,천안시 동남구,대사소류지,충남 천안시 동남구,자연관광,자연경관(하천/해양),6
347,충청남도,천안시 동남구,도광사,충남 천안시 동남구 발산1길 147-65,역사관광,종교성지,5
348,충청남도,천안시 동남구,훈이네농장,충남 천안시 동남구 석천1길 77-0,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,지산저수지,충남 천안시 동남구,자연관광,자연경관(하천/해양),4
348,충청남도,천안시 동남구,자야농장,충남 천안시 동남구 도원리2길 22-0,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,운봉숲농원,충남 천안시 동남구 서흥1길 6-0,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,이사부다육,충남 천안시 동남구 충절로 1198-0,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,화덕농원,충남 천안시 동남구,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,천안성거산천주교교우촌터,충남 천안시 동남구 위례산길 677-0,역사관광,역사유적지,4
348,충청남도,천안시 동남구,봉구아트,충남 천안시 동남구 은행길 5-4,체험관광,공예체험,4
348,충청남도,천안시 동남구,공간까치집,충남 천안시 동남구 다가7길 45-0,문화관광,전시시설,4
348,충청남도,천안시 동남구,천안시 동남구 병천면 광터골부락,충남 천안시 동남구,문화관광,도시/지역문화관광,4
348,충청남도,천안시 동남구,천호지공원건강마당,충남 천안시 동남구,문화관광,도시공원,4
348,충청남도,천안시 동남구,천안시 동남구 북면 명덕,충남 천안시 동남구,문화관광,도시/지역문화관광,4
348,충청남도,천안시 동남구,개구리목장,충남 천안시 동남구,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,광명사,충남 천안시 동남구 교천지산길 352-0,역사관광,종교성지,4
348,충청남도,천안시 동남구,목천사,충남 천안시 동남구 관성3길 150-51,역사관광,종교성지,4
348,충청남도,천안시 동남구,의관저수지,충남 천안시 동남구,자연관광,자연경관(하천/해양),4
348,충청남도,천안시 동남구,천안BEAT손정오복싱클럽신방관,충남 천안시 동남구 수곡2길 8-4,레저스포츠,기타레저스포츠,4
348,충청남도,천안시 동남구,물만난고기천안신부점,충남 천안시 동남구 먹거리9길 13-0,레저스포츠,수상레저스포츠,4
348,충청남도,천안시 동남구,선덕사,충남 천안시 동남구 충절로 1473-16,역사관광,종교성지,4
348,충청남도,천안시 동남구,남관농장,충남 천안시 동남구 광풍로 1389-17,체험관광,농/산/어촌체험,4
348,충청남도,천안시 동남구,삼태리마애여래입상,충남 천안시 동남구 휴양림길 70-0,역사관광,역사유적지,4
369,충청남도,천안시 동남구,참좋은신방합기도,충남 천안시 동남구 통정12로 61-0,레저스포츠,기타레저스포츠,3
369,충청남도,천안시 동남구,연화지,충남 천안시 동남구,자연관광,자연경관(하천/해양),3
369,충청남도,천안시 동남구,달콤멜론농원,충남 천안시 동남구 발산길 226-0,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,주현농장1,충남 천안시 동남구 광풍로 1290-0,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,누누공간,충남 천안시 동남구 청수10길 25-0,체험관광,공예체험,3
369,충청남도,천안시 동남구,혜요공방,충남 천안시 동남구 통정10로 22-0,체험관광,공예체험,3
369,충청남도,천안시 동남구,호암사,충남 천안시 동남구 동산3길 102-16,역사관광,종교성지,3
369,충청남도,천안시 동남구,오슬짓다공간피움,충남 천안시 동남구 신용로 25-0,체험관광,공예체험,3
369,충청남도,천안시 동남구,방고개소류지,충남 천안시 동남구,자연관광,자연경관(하천/해양),3
369,충청남도,천안시 동남구,해성농장,충남 천안시 동남구 구도2길 89-45,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,북면그라운드골프장,충남 천안시 동남구,레저스포츠,육상레저스포츠,3
369,충청남도,천안시 동남구,천안시 동남구 광덕면 해수부락,충남 천안시 동남구,문화관광,도시/지역문화관광,3
369,충청남도,천안시 동남구,천호지공원어울마당,충남 천안시 동남구,문화관광,도시공원,3
369,충청남도,천안시 동남구,천호지공원하늘마당,충남 천안시 동남구,문화관광,도시공원,3
369,충청남도,천안시 동남구,천호지공원초록마당,충남 천안시 동남구,문화관광,도시공원,3
369,충청남도,천안시 동남구,온갖공방,충남 천안시 동남구 정골1길 96-1,체험관광,공예체험,3
369,충청남도,천안시 동남구,호랑이화실,충남 천안시 동남구 신원3길 68-0,체험관광,공예체험,3
369,충청남도,천안시 동남구,안동김씨백전종중묘원,충남 천안시 동남구,역사관광,역사유적지,3
369,충청남도,천안시 동남구,리아롬,충남 천안시 동남구 옛농고9길 10-0,체험관광,공예체험,3
369,충청남도,천안시 동남구,덕현목장,충남 천안시 동남구 도원리3길 175-0,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,도시농부텃밭,충남 천안시 동남구 동리2길 44-8,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,데카플러스,충남 천안시 동남구 중앙시장길 28-0,쇼핑,쇼핑몰,3
369,충청남도,천안시 동남구,노라보리키즈룸,충남 천안시 동남구 청수10길 4-45,문화관광,테마공원,3
369,충청남도,천안시 동남구,홍대용선생생가지,충남 천안시 동남구,역사관광,역사유적지,3
369,충청남도,천안시 동남구,천안노은정,충남 천안시 동남구,역사관광,역사유적지,3
369,충청남도,천안시 동남구,천안당구재료상사,충남 천안시 동남구 공설시장2길 5-0,문화관광,기타문화관광지,3
369,충청남도,천안시 동남구,봉덕사,충남 천안시 동남구 위피덕길 42-0,역사관광,종교성지,3
369,충청남도,천안시 동남구,천안 신부동 상점가,충남 천안시 동남구 만남로 28-0,쇼핑,시장,3
369,충청남도,천안시 동남구,플레이타임홈플러스신방점,충남 천안시 동남구 신촌1길 23-0,문화관광,테마공원,3
369,충청남도,천안시 동남구,미락농원,충남 천안시 동남구 차령고개로 0-0,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,덕전리자연발생유원지,충남 천안시 동남구,문화관광,복합관광시설,3
369,충청남도,천안시 동남구,천일시장,충남 천안시 동남구 큰시장길 29-0,쇼핑,시장,3
369,충청남도,천안시 동남구,행암소류지,충남 천안시 동남구,자연관광,자연경관(하천/해양),3
369,충청남도,천안시 동남구,아트스페이스구운돌,충남 천안시 동남구 덕전1길 39-3,문화관광,전시시설,3
369,충청남도,천안시 동남구,천안기원,충남 천안시 동남구 복자1길 12-0,레저스포츠,기타레저스포츠,3
369,충청남도,천안시 동남구,경성기원,충남 천안시 동남구 먹거리8길 40-0,레저스포츠,기타레저스포츠,3
369,충청남도,천안시 동남구,당진상회,충남 천안시 동남구 사직로 24-0,쇼핑,시장,3
369,충청남도,천안시 동남구,서현축산,충남 천안시 동남구 광풍로 1622-0,쇼핑,시장,3
369,충청남도,천안시 동남구,풍년유통,충남 천안시 동남구 중앙로 36-0,쇼핑,시장,3
369,충청남도,천안시 동남구,고령사,충남 천안시 동남구 원터길 48-52,역사관광,종교성지,3
369,충청남도,천안시 동남구,백운사,충남 천안시 동남구 종합휴양지5길 103-0,역사관광,종교성지,3
369,충청남도,천안시 동남구,약사사,충남 천안시 동남구 다가말1길 21-0,역사관광,종교성지,3
369,충청남도,천안시 동남구,대풍농장,충남 천안시 동남구 대흥1길 218-25,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,재두농장,충남 천안시 동남구 봉항로 1023-37,체험관광,농/산/어촌체험,3
369,충청남도,천안시 동남구,운암사,충남 천안시 동남구 대평1길 113-35,역사관광,종교성지,3
