순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
246,충청남도,천안시 동남구,전놀부네,충남 천안시 동남구 아우내순대길 12-0,음식,한식,1350
247,충청남도,천안시 동남구,아웃백스테이크하우스천안아산신세계점,충남 천안시 동남구 만남로 43-0,음식,전문음식,1349
248,충청남도,천안시 동남구,비스트로오마주,충남 천안시 동남구 각원사길 166-0,음식,전문음식,1345
249,충청남도,천안시 동남구,우정한식집,충남 천안시 동남구 종합휴양지4길 2-0,음식,한식,1344
250,충청남도,천안시 동남구,화수목카페,충남 천안시 동남구 교천지산길 175-0,음식,카페/찻집,1342
251,충청남도,천안시 동남구,짬뽕가[중식],충남 천안시 동남구 성남로 16-0,음식,외국식,1339
252,충청남도,천안시 동남구,태조산짚향,충남 천안시 동남구 각원사길 146-0,음식,한식,1336
253,충청남도,천안시 동남구,흙사랑,충남 천안시 동남구 각원사길 167-0,음식,한식,1329
254,충청남도,천안시 동남구,온슬,충남 천안시 동남구 샛골길 69-0,음식,카페/찻집,1321
254,충청남도,천안시 동남구,수신반점[중식],충남 천안시 동남구 충절로 1614-0,음식,외국식,1321
254,충청남도,천안시 동남구,꽃분이네애견카페,충남 천안시 동남구 통정4로 22-25,음식,카페/찻집,1321
257,충청남도,천안시 동남구,녹원[한식],충남 천안시 동남구 유량로 140-0,음식,한식,1314
258,충청남도,천안시 동남구,투썸플레이스천안신방점,충남 천안시 동남구 수곡2길 15-0,음식,카페/찻집,1296
259,충청남도,천안시 동남구,듀크로스터리앤드도넛,충남 천안시 동남구 통정1로 20-0,음식,카페/찻집,1290
260,충청남도,천안시 동남구,굴울정오리,충남 천안시 동남구 정골2길 2-0,음식,전문음식,1286
261,충청남도,천안시 동남구,소문난모듬조개칼국수,충남 천안시 동남구 서부대로 129-0,음식,한식,1280
262,충청남도,천안시 동남구,마루커피,충남 천안시 동남구 죽계2길 20-0,음식,카페/찻집,1278
263,충청남도,천안시 동남구,고향산장,충남 천안시 동남구 충절로 1474-19,음식,한식,1277
264,충청남도,천안시 동남구,멍마일,충남 천안시 동남구 청당3길 108-0,음식,카페/찻집,1276
265,충청남도,천안시 동남구,황보가코다리,충남 천안시 동남구 서부대로 523-0,음식,한식,1264
265,충청남도,천안시 동남구,우림가든,충남 천안시 동남구 해수길 156-0,음식,한식,1264
267,충청남도,천안시 동남구,더구이,충남 천안시 동남구 서부대로 107-0,음식,한식,1262
268,충청남도,천안시 동남구,피플앤스토리,충남 천안시 동남구 천호지길 17-0,음식,카페/찻집,1253
269,충청남도,천안시 동남구,양평해장국상록점,충남 천안시 동남구 수신로 649-0,음식,한식,1245
270,충청남도,천안시 동남구,카페컨테이너,충남 천안시 동남구 용곡6길 7-12,음식,카페/찻집,1241
271,충청남도,천안시 동남구,입큰아구찜&알곤이찜천안점,충남 천안시 동남구 용곡1길 10-0,음식,한식,1226
272,충청남도,천안시 동남구,일등한우,충남 천안시 동남구 만복골1길 59-0,음식,한식,1223
273,충청남도,천안시 동남구,상록쌈밥가든,충남 천안시 동남구 수신로 644-0,음식,한식,1217
274,충청남도,천안시 동남구,놀부네메밀밭,충남 천안시 동남구 청수15길 6-13,음식,한식,1216
275,충청남도,천안시 동남구,코끼리공장,충남 천안시 동남구 동평1길 1-8,음식,카페/찻집,1213
276,충청남도,천안시 동남구,달식당,충남 천안시 동남구 대흥로 215-0,음식,전문음식,1212
277,충청남도,천안시 동남구,지로스터커피안서점,충남 천안시 동남구 천호지길 27-0,음식,카페/찻집,1183
278,충청남도,천안시 동남구,굴이야기천안본점,충남 천안시 동남구 신용로 21-1,음식,전문음식,1182
279,충청남도,천안시 동남구,토종장수순대풍세점,충남 천안시 동남구 풍년길 67-0,음식,한식,1176
280,충청남도,천안시 동남구,논골,충남 천안시 동남구 용곡6길 48-0,음식,전문음식,1172
281,충청남도,천안시 동남구,눈들삼계탕,충남 천안시 동남구 용곡1길 86-0,음식,한식,1170
282,충청남도,천안시 동남구,자연누리성,충남 천안시 동남구 차령고개로 449-0,음식,한식,1166
283,충청남도,천안시 동남구,전국낙지자랑,충남 천안시 동남구 청수8로 6-0,음식,전문음식,1165
284,충청남도,천안시 동남구,투썸플레이스천안목천점,충남 천안시 동남구 성남로 10-0,음식,카페/찻집,1162
285,충청남도,천안시 동남구,영야식,충남 천안시 동남구 미나릿길 25-1,음식,한식,1149
286,충청남도,천안시 동남구,오적회관천안법원점,충남 천안시 동남구 청수11로 13-17,음식,한식,1148
287,충청남도,천안시 동남구,제주은희네해장국천안청당점,충남 천안시 동남구 청수5로 4-0,음식,한식,1146
288,충청남도,천안시 동남구,광덕산호두과자구성본점,충남 천안시 동남구 천안대로 524-0,음식,간이음식,1145
289,충청남도,천안시 동남구,으랏차어죽메기매운탕,충남 천안시 동남구 유량로 185-0,음식,한식,1142
290,충청남도,천안시 동남구,병천전통순대,충남 천안시 동남구 서리1길 63-1,음식,한식,1135
291,충청남도,천안시 동남구,베이징청수법원점 [중식],충남 천안시 동남구 청수11로 11-0,음식,외국식,1134
292,충청남도,천안시 동남구,학화호두과자,충남 천안시 동남구 아우내순대길 33-0,음식,간이음식,1124
293,충청남도,천안시 동남구,수제빵연구소단대점,충남 천안시 동남구 단대로 127-0,음식,간이음식,1117
294,충청남도,천안시 동남구,대산육가공,충남 천안시 동남구 용곡6길 26-11,음식,한식,1111
295,충청남도,천안시 동남구,숨,충남 천안시 동남구 덕전1길 24-0,음식,카페/찻집,1103
296,충청남도,천안시 동남구,알찬하루,충남 천안시 동남구 유량로 177-0,음식,한식,1093
296,충청남도,천안시 동남구,시더스초밥천안청당점,충남 천안시 동남구 청수9로 55-0,음식,외국식,1093
298,충청남도,천안시 동남구,롯데리아천안쌍용점,충남 천안시 동남구 쌍용대로 84-0,음식,간이음식,1092
299,충청남도,천안시 동남구,채육시간,충남 천안시 동남구 풍세로 502-0,음식,전문음식,1083
300,충청남도,천안시 동남구,사거리식당,충남 천안시 동남구 차돌로 90-0,음식,한식,1082
301,충청남도,천안시 동남구,너흐,충남 천안시 동남구 서부대로 91-0,음식,한식,1067
302,충청남도,천안시 동남구,카페예코타,충남 천안시 동남구 용곡2길 143-0,음식,카페/찻집,1063
303,충청남도,천안시 동남구,기업한식부페,충남 천안시 동남구 5산단4로 162-47,음식,전문음식,1061
304,충청남도,천안시 동남구,자매곱창청당점,충남 천안시 동남구 청수6로 35-12,음식,전문음식,1058
305,충청남도,천안시 동남구,광덕산장,충남 천안시 동남구 해수길 267-0,음식,한식,1055
306,충청남도,천안시 동남구,쉐이크쉑천안점,충남 천안시 동남구 만남로 43-0,음식,간이음식,1052
307,충청남도,천안시 동남구,서천굴칼국수,충남 천안시 동남구 청수15길 6-4,음식,한식,1039
308,충청남도,천안시 동남구,스타벅스천안신부점,충남 천안시 동남구 만남로 43-0,음식,카페/찻집,1038
309,충청남도,천안시 동남구,롯데리아천안안서DT점,충남 천안시 동남구 망향로 190-0,음식,간이음식,1026
310,충청남도,천안시 동남구,맘스터치천안풍세산단점,충남 천안시 동남구 풍세산단로 18-16,음식,간이음식,1024
311,충청남도,천안시 동남구,뚜띠쿠치나천안용곡점,충남 천안시 동남구 용곡1길 72-1,음식,외국식,1023
312,충청남도,천안시 동남구,초원회수산,충남 천안시 동남구 신촌1길 14-0,음식,전문음식,1021
312,충청남도,천안시 동남구,옛골가든,충남 천안시 동남구 보산원1길 27-0,음식,한식,1021
312,충청남도,천안시 동남구,송화잔기지떡천안아산점,충남 천안시 동남구 통정9로 29-0,음식,간이음식,1021
315,충청남도,천안시 동남구,팔복도가니탕천안점,충남 천안시 동남구 만남의길 9-0,음식,한식,1018
316,충청남도,천안시 동남구,청당아구찜,충남 천안시 동남구 청수6로 35-6,음식,한식,1014
317,충청남도,천안시 동남구,대보,충남 천안시 동남구 버들1길 14-1,음식,한식,1012
317,충청남도,천안시 동남구,늘봄식당,충남 천안시 동남구 신방통정로 84-0,음식,한식,1012
319,충청남도,천안시 동남구,속초그바람에천안직영점,충남 천안시 동남구 태조산길 69-0,음식,전문음식,1011
320,충청남도,천안시 동남구,백제식당,충남 천안시 동남구 충절로 1180-0,음식,한식,1008
321,충청남도,천안시 동남구,청수해장국,충남 천안시 동남구 청수6로 106-0,음식,한식,1007
322,충청남도,천안시 동남구,명륜진사갈비천안원성점,충남 천안시 동남구 충절로 103-0,음식,한식,1005
323,충청남도,천안시 동남구,완미족발천안청당점,충남 천안시 동남구 청수9로 15-0,음식,전문음식,1004
324,충청남도,천안시 동남구,이베노가,충남 천안시 동남구 신계5길 7-0,음식,카페/찻집,992
325,충청남도,천안시 동남구,박군자진주냉면천안유량점,충남 천안시 동남구 향교1길 121-0,음식,한식,989
326,충청남도,천안시 동남구,알롱지,충남 천안시 동남구 용두2길 39-1,음식,카페/찻집,987
326,충청남도,천안시 동남구,삼다흑돈240,충남 천안시 동남구 충절로 437-0,음식,한식,987
328,충청남도,천안시 동남구,천안옛날호두과자남천안IC점,충남 천안시 동남구 천안대로 179-3,음식,간이음식,976
329,충청남도,천안시 동남구,고급지닭천안본점,충남 천안시 동남구 통정3로 46-0,음식,전문음식,973
329,충청남도,천안시 동남구,롯데리아천안목천점,충남 천안시 동남구 충절로 895-0,음식,간이음식,973
331,충청남도,천안시 동남구,일품대패,충남 천안시 동남구 수곡로 46-0,음식,한식,966
332,충청남도,천안시 동남구,이디야커피천안병천점,충남 천안시 동남구 아우내순대길 35-0,음식,카페/찻집,964
333,충청남도,천안시 동남구,으랏차어죽메기매운탕본점,충남 천안시 동남구 풍세로 131-0,음식,한식,961
334,충청남도,천안시 동남구,안서동야곱집,충남 천안시 동남구 중암샛길 2-0,음식,전문음식,960
335,충청남도,천안시 동남구,시골집얼큰한뼈해장국,충남 천안시 동남구 충절로 864-0,음식,한식,959
336,충청남도,천안시 동남구,서가장인곱창본점,충남 천안시 동남구 터미널9길 12-0,음식,전문음식,958
337,충청남도,천안시 동남구,카프닉,충남 천안시 동남구 향교1길 104-24,음식,카페/찻집,953
338,충청남도,천안시 동남구,피넛스토어,충남 천안시 동남구 터미널7길 5-0,음식,간이음식,952
339,충청남도,천안시 동남구,홍콩콜라텍식당,충남 천안시 동남구 봉정로 74-0,음식,한식,950
340,충청남도,천안시 동남구,금화왕돈까스천안풍세산업단지점,충남 천안시 동남구 돈마루1길 167-13,음식,전문음식,948
341,충청남도,천안시 동남구,대도일식,충남 천안시 동남구 버들로 126-0,음식,외국식,947
342,충청남도,천안시 동남구,무진가든,충남 천안시 동남구 위례성로 440-0,음식,한식,943
343,충청남도,천안시 동남구,카페하인츠삼거리점,충남 천안시 동남구 천안대로 360-0,음식,카페/찻집,942
343,충청남도,천안시 동남구,한양그레이,충남 천안시 동남구 천안천10길 77-0,음식,전문음식,942
345,충청남도,천안시 동남구,산마루,충남 천안시 동남구 신계5길 3-0,음식,한식,929
346,충청남도,천안시 동남구,봉명가,충남 천안시 동남구 봉정로 68-0,음식,한식,925
347,충청남도,천안시 동남구,솥솥닭도리탕,충남 천안시 동남구 태조산길 220-9,음식,한식,918
348,충청남도,천안시 동남구,바로그집,충남 천안시 동남구 만남로 68-0,음식,간이음식,917
349,충청남도,천안시 동남구,삼쿡시대청수지구점,충남 천안시 동남구 청수13로 16-0,음식,한식,912
350,충청남도,천안시 동남구,민들레[한식],충남 천안시 동남구 향교1길 85-27,음식,한식,910
350,충청남도,천안시 동남구,풍세솥뚜껑매운탕,충남 천안시 동남구 풍세로 137-0,음식,한식,910
352,충청남도,천안시 동남구,예산한우정육식당,충남 천안시 동남구,음식,전문음식,908
353,충청남도,천안시 동남구,기와52,충남 천안시 동남구 충절로 1474-15,음식,카페/찻집,905
353,충청남도,천안시 동남구,배가족발,충남 천안시 동남구 수곡로 75-0,음식,전문음식,905
355,충청남도,천안시 동남구,광덕커피,충남 천안시 동남구 상사길 23-0,음식,카페/찻집,902
356,충청남도,천안시 동남구,파피커피베이크,충남 천안시 동남구 신부3길 3-0,음식,카페/찻집,894
357,충청남도,천안시 동남구,마초쉐프천안점,충남 천안시 동남구 먹거리11길 31-0,음식,전문음식,893
358,충청남도,천안시 동남구,고운가든[한식],충남 천안시 동남구 수신로 720-0,음식,한식,892
359,충청남도,천안시 동남구,지금육개장,충남 천안시 동남구 망향로 182-0,음식,한식,888
360,충청남도,천안시 동남구,자연정육점식당,충남 천안시 동남구 아우내장터3길 12-2,음식,한식,878
361,충청남도,천안시 동남구,신세계쭈꾸미,충남 천안시 동남구 청수6로 35-74,음식,한식,868
362,충청남도,천안시 동남구,생선굽는생선가게,충남 천안시 동남구 통정9로 25-3,음식,한식,866
362,충청남도,천안시 동남구,곤드레찜드레신방점,충남 천안시 동남구 수곡1길 5-0,음식,한식,866
362,충청남도,천안시 동남구,팔각도천안청당점,충남 천안시 동남구 청수14로 66-0,음식,전문음식,866
365,충청남도,천안시 동남구,YAON,충남 천안시 동남구 단대로 31-16,음식,카페/찻집,862
366,충청남도,천안시 동남구,낙지한마리수제비구성점,충남 천안시 동남구 대흥로 8-0,음식,한식,858
367,충청남도,천안시 동남구,롯데리아천안통정점,충남 천안시 동남구 통정10로 33-14,음식,간이음식,855
368,충청남도,천안시 동남구,관성한우마을,충남 천안시 동남구 아우내3로 31-0,음식,한식,852
369,충청남도,천안시 동남구,빽다방천안구성점,충남 천안시 동남구 충절로 292-0,음식,카페/찻집,838
370,충청남도,천안시 동남구,길손식당,충남 천안시 동남구 납안3길 17-0,음식,한식,836
370,충청남도,천안시 동남구,초당골순두부,충남 천안시 동남구 각원사길 153-0,음식,한식,836
372,충청남도,천안시 동남구,이종예병천순대국밥,충남 천안시 동남구 통정9로 43-23,음식,한식,834
373,충청남도,천안시 동남구,천안옛날호두과자,충남 천안시 동남구 아우내순대길 13-0,음식,간이음식,831
374,충청남도,천안시 동남구,빽다방천안목천점,충남 천안시 동남구 충절로 896-0,음식,카페/찻집,826
375,충청남도,천안시 동남구,권구성순대국밥구룡점,충남 천안시 동남구 천안대로 213-0,음식,한식,822
376,충청남도,천안시 동남구,듀오0301,충남 천안시 동남구 충절로 869-0,음식,카페/찻집,821
377,충청남도,천안시 동남구,메가커피천안병천점,충남 천안시 동남구 아우내순대길 28-0,음식,카페/찻집,819
378,충청남도,천안시 동남구,송돈가청당점,충남 천안시 동남구 청수12로 12-0,음식,한식,816
379,충청남도,천안시 동남구,빽다방천안원성점,충남 천안시 동남구 버들로 127-0,음식,카페/찻집,808
380,충청남도,천안시 동남구,비풍초신방점,충남 천안시 동남구 수곡1길 11-0,음식,전문음식,806
381,충청남도,천안시 동남구,버드소리천안점,충남 천안시 동남구 청수14로 102-0,음식,카페/찻집,805
382,충청남도,천안시 동남구,바른고기엘베요타천안점,충남 천안시 동남구 청수14로 66-0,음식,한식,801
383,충청남도,천안시 동남구,청룡회관,충남 천안시 동남구 청수12로 5-29,음식,한식,792
384,충청남도,천안시 동남구,방이옥천안청당점,충남 천안시 동남구 청수11로 35-0,음식,한식,788
384,충청남도,천안시 동남구,정겨운항아리갈비본점,충남 천안시 동남구 수곡1길 5-0,음식,한식,788
386,충청남도,천안시 동남구,카페호두,충남 천안시 동남구 광풍로 315-0,음식,카페/찻집,784
387,충청남도,천안시 동남구,청주봉용불고기천안점,충남 천안시 동남구 용곡6길 7-26,음식,한식,781
388,충청남도,천안시 동남구,풍천장어직판장,충남 천안시 동남구 화령길 4-1,음식,전문음식,779
389,충청남도,천안시 동남구,맘스터치천안목천점,충남 천안시 동남구 충절로 901-1,음식,간이음식,776
390,충청남도,천안시 동남구,아우내토박이곽가네순대,충남 천안시 동남구 아우내순대길 17-0,음식,한식,775
391,충청남도,천안시 동남구,유성각[중식],충남 천안시 동남구 순천향1길 17-0,음식,외국식,774
392,충청남도,천안시 동남구,몰랑몰랑,충남 천안시 동남구 통정10로 43-27,음식,간이음식,773
393,충청남도,천안시 동남구,어사출또청당점,충남 천안시 동남구 청수11로 13-17,음식,전문음식,771
393,충청남도,천안시 동남구,솔밭샤브신부점,충남 천안시 동남구 만남로 9-0,음식,전문음식,771
395,충청남도,천안시 동남구,파리바게뜨천안신방통정점,충남 천안시 동남구 통정5로 62-0,음식,간이음식,770
396,충청남도,천안시 동남구,본가천안신방점,충남 천안시 동남구 서부대로 137-0,음식,한식,767
397,충청남도,천안시 동남구,짱또뽀끼야,충남 천안시 동남구 수곡1길 1-0,음식,간이음식,764
398,충청남도,천안시 동남구,설촌냉면석갈비,충남 천안시 동남구 천안천8길 63-0,음식,한식,760
398,충청남도,천안시 동남구,할매묵은지지짐이,충남 천안시 동남구 봉서11길 17-0,음식,한식,760
400,충청남도,천안시 동남구,카페디331,충남 천안시 동남구 청수15길 35-0,음식,카페/찻집,756
401,충청남도,천안시 동남구,정통옥수사,충남 천안시 동남구 먹거리11길 17-0,음식,한식,754
401,충청남도,천안시 동남구,풍년식당,충남 천안시 동남구 풍년길 43-0,음식,한식,754
401,충청남도,천안시 동남구,소소리,충남 천안시 동남구 태조산길 208-0,음식,카페/찻집,754
404,충청남도,천안시 동남구,두남리들기름육회비빔,충남 천안시 동남구 대흥로 109-0,음식,한식,751
405,충청남도,천안시 동남구,은행나무집칼국수,충남 천안시 동남구 속창3길 3-2,음식,한식,750
406,충청남도,천안시 동남구,전주명가콩나물국밥천안점,충남 천안시 동남구 터미널2로 20-0,음식,한식,749
406,충청남도,천안시 동남구,한마음정육식당천안통정점,충남 천안시 동남구 통정5로 46-0,음식,한식,749
408,충청남도,천안시 동남구,스시다이와청당점,충남 천안시 동남구 남부대로 322-0,음식,외국식,747
409,충청남도,천안시 동남구,고모네순대,충남 천안시 동남구 아우내순대길 36-0,음식,한식,746
409,충청남도,천안시 동남구,삼대를잇는자매순대,충남 천안시 동남구 아우내순대길 10-0,음식,한식,746
411,충청남도,천안시 동남구,보릿고개,충남 천안시 동남구 청수11로 13-11,음식,한식,742
412,충청남도,천안시 동남구,설빙천안신방점,충남 천안시 동남구 수곡1길 8-11,음식,카페/찻집,738
413,충청남도,천안시 동남구,착한코다리,충남 천안시 동남구 목천안터1길 48-0,음식,한식,736
414,충청남도,천안시 동남구,동천홍[중식],충남 천안시 동남구 청수6로 35-80,음식,외국식,734
414,충청남도,천안시 동남구,어시장,충남 천안시 동남구 버들로 135-0,음식,전문음식,734
416,충청남도,천안시 동남구,한촌설렁탕천안구성점,충남 천안시 동남구 충절로 253-0,음식,한식,733
417,충청남도,천안시 동남구,신성아구찜중앙시장본점,충남 천안시 동남구 영성로 25-0,음식,한식,732
418,충청남도,천안시 동남구,할머니학화호도과자남천안점,충남 천안시 동남구 천안대로 81-0,음식,간이음식,723
418,충청남도,천안시 동남구,홍성한우,충남 천안시 동남구 서부대로 257-32,음식,한식,723
420,충청남도,천안시 동남구,메가커피천안원성점,충남 천안시 동남구 충절로 200-0,음식,카페/찻집,720
420,충청남도,천안시 동남구,산골연잎장어,충남 천안시 동남구 충절로 445-0,음식,전문음식,720
422,충청남도,천안시 동남구,한우돈가,충남 천안시 동남구 통정12로 14-0,음식,한식,719
422,충청남도,천안시 동남구,양평해장국목천점,충남 천안시 동남구 충절로 821-0,음식,한식,719
422,충청남도,천안시 동남구,돌판엔오리,충남 천안시 동남구 용곡3길 5-0,음식,전문음식,719
425,충청남도,천안시 동남구,병천반점[중식],충남 천안시 동남구 아우내순대길 38-0,음식,외국식,718
426,충청남도,천안시 동남구,아우내본가순대,충남 천안시 동남구 아우내순대길 22-0,음식,한식,717
427,충청남도,천안시 동남구,베리뷔페,충남 천안시 동남구 해솔1길 27-0,음식,전문음식,716
427,충청남도,천안시 동남구,도미노피자천안신방점,충남 천안시 동남구 신촌로 41-0,음식,간이음식,716
429,충청남도,천안시 동남구,계명집,충남 천안시 동남구 미나릿길 36-0,음식,한식,715
430,충청남도,천안시 동남구,맹기네생고기,충남 천안시 동남구 충절로 888-0,음식,한식,713
431,충청남도,천안시 동남구,고향집,충남 천안시 동남구 고재4길 9-0,음식,한식,712
431,충청남도,천안시 동남구,빽다방천안풍세점,충남 천안시 동남구 풍세산단4로 12-15,음식,카페/찻집,712
433,충청남도,천안시 동남구,본가장수촌천안목천점,충남 천안시 동남구 목천안터1길 13-20,음식,한식,704
434,충청남도,천안시 동남구,미소레커피,충남 천안시 동남구 단대로 161-1,음식,카페/찻집,703
435,충청남도,천안시 동남구,봉평옹심이메밀칼국수,충남 천안시 동남구 대흥로 215-0,음식,한식,702
436,충청남도,천안시 동남구,뚜레쥬르청당점,충남 천안시 동남구 청당4로 61-0,음식,간이음식,700
437,충청남도,천안시 동남구,오월의숲안서점,충남 천안시 동남구 각원사길 167-0,음식,카페/찻집,697
438,충청남도,천안시 동남구,허당칼제비,충남 천안시 동남구 충절로 989-0,음식,한식,693
439,충청남도,천안시 동남구,미가생선구이,충남 천안시 동남구 양지말2길 21-0,음식,한식,692
439,충청남도,천안시 동남구,갯벌의조개천안신방점,충남 천안시 동남구 수곡2길 17-3,음식,한식,692
441,충청남도,천안시 동남구,동대문엽기떡볶이천안구성점,충남 천안시 동남구 대흥로 3-0,음식,간이음식,691
442,충청남도,천안시 동남구,한남정육식당,충남 천안시 동남구 서부대로 519-0,음식,한식,682
442,충청남도,천안시 동남구,갑부네돌솥쌈밥,충남 천안시 동남구 태조산길 13-79,음식,한식,682
444,충청남도,천안시 동남구,더테판,충남 천안시 동남구 청수10길 31-0,음식,전문음식,679
445,충청남도,천안시 동남구,위례산장,충남 천안시 동남구 위례성로 1439-0,음식,한식,678
446,충청남도,천안시 동남구,교동짬뽕[중식],충남 천안시 동남구 아우내순대길 16-0,음식,외국식,676
447,충청남도,천안시 동남구,끝내주는양푼이동태찌개,충남 천안시 동남구 통정5로 8-0,음식,한식,673
447,충청남도,천안시 동남구,심마니오리백숙,충남 천안시 동남구 태조산길 209-0,음식,한식,673
449,충청남도,천안시 동남구,거북이전복천안본점,충남 천안시 동남구 봉명로 81-0,음식,전문음식,666
450,충청남도,천안시 동남구,묵향기,충남 천안시 동남구 충절로 397-0,음식,한식,665
450,충청남도,천안시 동남구,내고향가든,충남 천안시 동남구 위례성로 894-0,음식,한식,665
452,충청남도,천안시 동남구,텐아시아,충남 천안시 동남구 중앙로 221-0,음식,외국식,664
453,충청남도,천안시 동남구,동대문엽기떡볶이천안신방점,충남 천안시 동남구 수곡2길 17-0,음식,간이음식,662
454,충청남도,천안시 동남구,대한가든,충남 천안시 동남구 해수길 175-0,음식,한식,660
455,충청남도,천안시 동남구,백년식당서서갈비천안신부점,충남 천안시 동남구 대흥로 336-7,음식,한식,657
456,충청남도,천안시 동남구,피오르드,충남 천안시 동남구 먹거리8길 13-0,음식,카페/찻집,656
457,충청남도,천안시 동남구,갈뫼정,충남 천안시 동남구 교천지산길 170-13,음식,한식,643
458,충청남도,천안시 동남구,신사우물갈비신부점,충남 천안시 동남구 터미널7길 13-0,음식,한식,642
459,충청남도,천안시 동남구,강남샤브샤브부대찌개&행복한매운철판천안북면점,충남 천안시 동남구 위례성로 17-0,음식,전문음식,641
460,충청남도,천안시 동남구,삼겹살먹자,충남 천안시 동남구 청수6로 35-14,음식,한식,637
461,충청남도,천안시 동남구,가야밀면신방점,충남 천안시 동남구 천안천변길 153-0,음식,한식,636
462,충청남도,천안시 동남구,이학돌솥삼계탕본점,충남 천안시 동남구 서부대로 561-0,음식,한식,633
463,충청남도,천안시 동남구,택이네조개전골천안청당점,충남 천안시 동남구 청수5로 9-0,음식,전문음식,632
464,충청남도,천안시 동남구,빅쭌부대찌개목천직영점,충남 천안시 동남구 교천지산길 4-0,음식,전문음식,631
465,충청남도,천안시 동남구,오후,충남 천안시 동남구 가전1길 257-0,음식,카페/찻집,622
466,충청남도,천안시 동남구,어부네코다리조림천안신방점,충남 천안시 동남구 서부대로 97-0,음식,한식,621
466,충청남도,천안시 동남구,드슈,충남 천안시 동남구 신부4길 27-0,음식,간이음식,621
468,충청남도,천안시 동남구,만선,충남 천안시 동남구 유량로 198-0,음식,외국식,620
469,충청남도,천안시 동남구,신계리꼬마김밥,충남 천안시 동남구 충절로 880-0,음식,간이음식,616
470,충청남도,천안시 동남구,구들장삼겹살,충남 천안시 동남구 통정4로 51-0,음식,한식,610
471,충청남도,천안시 동남구,카페디올레,충남 천안시 동남구 교천지산길 158-0,음식,카페/찻집,606
472,충청남도,천안시 동남구,봉평메밀마당,충남 천안시 동남구 신촌4로 23-12,음식,한식,605
473,충청남도,천안시 동남구,원데이캠퍼,충남 천안시 동남구 광풍로 511-0,음식,카페/찻집,604
474,충청남도,천안시 동남구,파리바게뜨천안청수점,충남 천안시 동남구 청수로 98-0,음식,간이음식,603
475,충청남도,천안시 동남구,메종드엠,충남 천안시 동남구 양지말1길 11-12,음식,카페/찻집,601
475,충청남도,천안시 동남구,호야짬뽕[중식],충남 천안시 동남구 통정10로 24-0,음식,외국식,601
477,충청남도,천안시 동남구,윤정식당,충남 천안시 동남구 원성2교길 12-0,음식,한식,600
478,충청남도,천안시 동남구,일능이천안점,충남 천안시 동남구 원성2교길 46-0,음식,한식,599
479,충청남도,천안시 동남구,한우랑돼지랑갈비랑,충남 천안시 동남구 통정10로 33-3,음식,한식,595
480,충청남도,천안시 동남구,누솜,충남 천안시 동남구 영성1길 22-0,음식,카페/찻집,593
481,충청남도,천안시 동남구,김영화부대찌개천안청당동점,충남 천안시 동남구 청수6로 35-76,음식,전문음식,592
482,충청남도,천안시 동남구,빽다방천안신방점,충남 천안시 동남구 통정4로 10-0,음식,카페/찻집,591
483,충청남도,천안시 동남구,컴히얼청당점,충남 천안시 동남구 청수11로 13-11,음식,전문음식,590
484,충청남도,천안시 동남구,샤브20천안구성점,충남 천안시 동남구 청수로 115-0,음식,전문음식,587
485,충청남도,천안시 동남구,도미노피자천안청당점,충남 천안시 동남구 광풍로 1863-0,음식,간이음식,586
485,충청남도,천안시 동남구,이차돌천안청당점,충남 천안시 동남구 청수9로 15-0,음식,한식,586
487,충청남도,천안시 동남구,착한낙지천안태조점,충남 천안시 동남구 태조산길 231-0,음식,전문음식,585
488,충청남도,천안시 동남구,우향더가든,충남 천안시 동남구 용평3길 87-0,음식,전문음식,584
489,충청남도,천안시 동남구,장원,충남 천안시 동남구 무남길 5-0,음식,한식,579
489,충청남도,천안시 동남구,교촌치킨천안청수점,충남 천안시 동남구 청수11로 18-0,음식,간이음식,579
491,충청남도,천안시 동남구,일미오스빠지오,충남 천안시 동남구 청수12로 41-31,음식,외국식,574
492,충청남도,천안시 동남구,SUBWAY천안신부점,충남 천안시 동남구 만남로 13-0,음식,간이음식,572
493,충청남도,천안시 동남구,조은면옥,충남 천안시 동남구 삼성4길 68-0,음식,한식,570
494,충청남도,천안시 동남구,내고향칼국수,충남 천안시 동남구 신흥리2길 60-0,음식,한식,569
494,충청남도,천안시 동남구,지로스터카페,충남 천안시 동남구 천호지길 27-0,음식,카페/찻집,569
494,충청남도,천안시 동남구,카페엘리,충남 천안시 동남구 유량로 133-0,음식,카페/찻집,569
497,충청남도,천안시 동남구,대자연풍천장어,충남 천안시 동남구 향교1길 128-0,음식,전문음식,565
498,충청남도,천안시 동남구,옛김포식당,충남 천안시 동남구 영성로 25-19,음식,한식,562
499,충청남도,천안시 동남구,육풍천안신부점,충남 천안시 동남구 터미널9길 4-0,음식,한식,561
499,충청남도,천안시 동남구,어죽대부목천점,충남 천안시 동남구 서리1길 42-0,음식,한식,561
