순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
389,충청남도,천안시 서북구,굴비체머무르다,충남 천안시 서북구 성환2로 140-0,음식,전문음식,1489
390,충청남도,천안시 서북구,샤브팜두정점,충남 천안시 서북구 원두정8길 6-0,음식,전문음식,1484
391,충청남도,천안시 서북구,추도우럭,충남 천안시 서북구 불당2길 23-0,음식,전문음식,1481
392,충청남도,천안시 서북구,놀부네메밀밭,충남 천안시 서북구 부성4길 16-0,음식,한식,1474
393,충청남도,천안시 서북구,짬뽕다방,충남 천안시 서북구 성거길 231-0,음식,외국식,1467
394,충청남도,천안시 서북구,더쉘터,충남 천안시 서북구 천흥4길 189-27,음식,카페/찻집,1458
395,충청남도,천안시 서북구,설빙천안두정점,충남 천안시 서북구 두정로 172-0,음식,카페/찻집,1455
396,충청남도,천안시 서북구,광명만두쌍용점,충남 천안시 서북구 나사렛대길 30-0,음식,한식,1454
397,충청남도,천안시 서북구,셰필드브렉퍼스트클럽,충남 천안시 서북구 성월수향길 251-11,음식,전문음식,1453
397,충청남도,천안시 서북구,불당동카페거리,충남 천안시 서북구,음식,음식점기타,1453
399,충청남도,천안시 서북구,본가왕뼈감자탕천안직영점,충남 천안시 서북구 부성6길 40-0,음식,한식,1447
400,충청남도,천안시 서북구,롯데리아천안백석점,충남 천안시 서북구 백석4길 4-0,음식,간이음식,1446
401,충청남도,천안시 서북구,후하게김밥,충남 천안시 서북구 불당31길 34-0,음식,간이음식,1444
402,충청남도,천안시 서북구,다사랑치킨피자성성호수점,충남 천안시 서북구 성성4길 68-0,음식,간이음식,1439
403,충청남도,천안시 서북구,맛지비불꼬막짬뽕두정점 [중식],충남 천안시 서북구 서부대로 788-0,음식,외국식,1435
404,충청남도,천안시 서북구,등촌샤브칼국수천안쌍용점,충남 천안시 서북구 월봉로 79-0,음식,전문음식,1433
405,충청남도,천안시 서북구,이봉원의봉짬뽕신불당점 [중식],충남 천안시 서북구 불당33길 22-0,음식,외국식,1432
405,충청남도,천안시 서북구,까몬천안신불당점,충남 천안시 서북구 불당25로 200-0,음식,외국식,1432
407,충청남도,천안시 서북구,통삼국두정점,충남 천안시 서북구 원두정8길 34-0,음식,한식,1426
408,충청남도,천안시 서북구,피기스도넛천안점,충남 천안시 서북구 성성4길 70-0,음식,간이음식,1423
409,충청남도,천안시 서북구,대림기사식당,충남 천안시 서북구 양지10길 41-0,음식,한식,1415
409,충청남도,천안시 서북구,노브랜드버거천안불당점,충남 천안시 서북구 번영로 100-0,음식,간이음식,1415
411,충청남도,천안시 서북구,커피이십센치입장점,충남 천안시 서북구 양대기로길 86-0,음식,카페/찻집,1413
411,충청남도,천안시 서북구,꽃비본점,충남 천안시 서북구 노태산로 86-0,음식,전문음식,1413
413,충청남도,천안시 서북구,할리스천안두정점,충남 천안시 서북구 오성6길 52-0,음식,카페/찻집,1409
414,충청남도,천안시 서북구,퍼센토,충남 천안시 서북구 불당30길 7-1,음식,외국식,1406
415,충청남도,천안시 서북구,택이네조개전골두정점,충남 천안시 서북구 원두정8길 6-0,음식,전문음식,1403
416,충청남도,천안시 서북구,서해쭈꾸미천안두정점,충남 천안시 서북구 원두정9길 18-0,음식,전문음식,1402
417,충청남도,천안시 서북구,순대별곡,충남 천안시 서북구 원두정3길 26-0,음식,한식,1401
418,충청남도,천안시 서북구,영광조개구이무한리필천안불당점,충남 천안시 서북구 불당26로 100-8,음식,전문음식,1397
419,충청남도,천안시 서북구,폴바셋천안성정DT점,충남 천안시 서북구 동서대로 103-0,음식,카페/찻집,1394
420,충청남도,천안시 서북구,소사벌소한마리,충남 천안시 서북구 성정두정로 14-0,음식,한식,1391
421,충청남도,천안시 서북구,개성집,충남 천안시 서북구 상덕로 247-0,음식,한식,1390
421,충청남도,천안시 서북구,초장집천안점,충남 천안시 서북구 서부대로 746-0,음식,전문음식,1390
423,충청남도,천안시 서북구,동대문엽기떡볶이천안두정점,충남 천안시 서북구 부성7길 3-0,음식,간이음식,1389
424,충청남도,천안시 서북구,메콩타이천안두정점,충남 천안시 서북구 두정상가8길 30-0,음식,외국식,1384
424,충청남도,천안시 서북구,컴히얼,충남 천안시 서북구 불당33길 1-0,음식,전문음식,1384
426,충청남도,천안시 서북구,스시노칸도천안불당점,충남 천안시 서북구 불당22대로 86-0,음식,외국식,1383
427,충청남도,천안시 서북구,리정원신불당점,충남 천안시 서북구 불당25로 176-0,음식,한식,1381
428,충청남도,천안시 서북구,육본천안점,충남 천안시 서북구 두정로 235-0,음식,한식,1378
429,충청남도,천안시 서북구,제주은희네해장국천안직산점,충남 천안시 서북구 천안밸리로 64-0,음식,한식,1375
430,충청남도,천안시 서북구,도미노피자천안쌍용점,충남 천안시 서북구 불당5길 19-0,음식,간이음식,1371
431,충청남도,천안시 서북구,베이커리브레도,충남 천안시 서북구 성성8로 14-50,음식,간이음식,1368
432,충청남도,천안시 서북구,커피멜로우,충남 천안시 서북구 불당29길 11-7,음식,카페/찻집,1367
433,충청남도,천안시 서북구,김송숯불갈비,충남 천안시 서북구 업성수변로 60-0,음식,한식,1356
434,충청남도,천안시 서북구,팔각도천안신불당점,충남 천안시 서북구 불당22대로 86-0,음식,전문음식,1351
434,충청남도,천안시 서북구,성환순대타운,충남 천안시 서북구,음식,음식점기타,1351
436,충청남도,천안시 서북구,발로레,충남 천안시 서북구 불당32길 25-0,음식,전문음식,1349
436,충청남도,천안시 서북구,짬뽕파크24시[중식],충남 천안시 서북구 공단로 98-0,음식,외국식,1349
436,충청남도,천안시 서북구,스타벅스천안불당신도시점,충남 천안시 서북구 불당23로 73-27,음식,카페/찻집,1349
439,충청남도,천안시 서북구,우성해장국,충남 천안시 서북구 봉정로 208-0,음식,한식,1348
440,충청남도,천안시 서북구,쁘띠빠리,충남 천안시 서북구 한들3로 88-0,음식,간이음식,1347
441,충청남도,천안시 서북구,어시장,충남 천안시 서북구 쌍용15길 75-0,음식,전문음식,1345
442,충청남도,천안시 서북구,소담골본점,충남 천안시 서북구 봉서산로 69-10,음식,한식,1341
443,충청남도,천안시 서북구,고구려,충남 천안시 서북구 성정로 52-0,음식,한식,1339
444,충청남도,천안시 서북구,천상대게두정점,충남 천안시 서북구 서부대로 800-0,음식,전문음식,1332
445,충청남도,천안시 서북구,세종이도삼계탕신불당점,충남 천안시 서북구 불당31길 24-0,음식,한식,1331
445,충청남도,천안시 서북구,교촌치킨불당점,충남 천안시 서북구 불당33길 40-0,음식,간이음식,1331
447,충청남도,천안시 서북구,수원갈비두정본점,충남 천안시 서북구 두정상가8길 60-0,음식,한식,1330
447,충청남도,천안시 서북구,선셋모먼트,충남 천안시 서북구 성성5로 113-0,음식,카페/찻집,1330
449,충청남도,천안시 서북구,지노가모둠조개칼국수,충남 천안시 서북구 한들1로 32-2,음식,한식,1321
450,충청남도,천안시 서북구,노트러블파스타,충남 천안시 서북구 불당32길 36-0,음식,전문음식,1318
451,충청남도,천안시 서북구,까치복집,충남 천안시 서북구 백석3로 13-7,음식,전문음식,1317
451,충청남도,천안시 서북구,샤브팜쌍용점,충남 천안시 서북구 불당대로 260-0,음식,전문음식,1317
453,충청남도,천안시 서북구,아람정육식당,충남 천안시 서북구 오성9길 34-0,음식,한식,1308
454,충청남도,천안시 서북구,봉서산석갈비,충남 천안시 서북구 서부대로 471-14,음식,한식,1306
455,충청남도,천안시 서북구,뚜레쥬르천안성성신도시점,충남 천안시 서북구 성성6로 51-0,음식,간이음식,1299
456,충청남도,천안시 서북구,트리하우스,충남 천안시 서북구 쌍용17길 60-6,음식,카페/찻집,1295
457,충청남도,천안시 서북구,소백산갈비,충남 천안시 서북구 불당8길 17-5,음식,한식,1291
458,충청남도,천안시 서북구,용선생짬뽕[중식],충남 천안시 서북구 성정두정로 21-0,음식,외국식,1290
459,충청남도,천안시 서북구,카페메가트라움,충남 천안시 서북구 성거탑골길 7-0,음식,카페/찻집,1285
460,충청남도,천안시 서북구,공주얼큰이칼국수성정점,충남 천안시 서북구 성정두정로 22-0,음식,한식,1283
460,충청남도,천안시 서북구,마초장어천안본점,충남 천안시 서북구 성정중4길 19-0,음식,전문음식,1283
462,충청남도,천안시 서북구,대림국수천안불당점,충남 천안시 서북구 불당25로 146-0,음식,한식,1279
463,충청남도,천안시 서북구,삼동소바천안두정점,충남 천안시 서북구 부대중앙길 19-0,음식,외국식,1272
464,충청남도,천안시 서북구,피양옥신불당점,충남 천안시 서북구 불당25로 176-0,음식,한식,1271
464,충청남도,천안시 서북구,1984한우클래식천안본점,충남 천안시 서북구 검은들1길 12-0,음식,한식,1271
466,충청남도,천안시 서북구,카페밤바리,충남 천안시 서북구 직산로 273-0,음식,카페/찻집,1270
466,충청남도,천안시 서북구,샤브마니아천안쌍용점,충남 천안시 서북구 충무로 170-22,음식,전문음식,1270
468,충청남도,천안시 서북구,리무소,충남 천안시 서북구 불당30길 7-5,음식,카페/찻집,1268
468,충청남도,천안시 서북구,진주황포냉면,충남 천안시 서북구 성정중2길 5-0,음식,한식,1268
470,충청남도,천안시 서북구,양평해장국감자탕,충남 천안시 서북구 성정공원6길 30-0,음식,한식,1267
471,충청남도,천안시 서북구,해족왕,충남 천안시 서북구 오성로 64-0,음식,전문음식,1261
471,충청남도,천안시 서북구,연안식당성성점,충남 천안시 서북구 성성1길 127-0,음식,한식,1261
473,충청남도,천안시 서북구,박순자아우내순대,충남 천안시 서북구 성성8로 4-0,음식,한식,1254
474,충청남도,천안시 서북구,초가집,충남 천안시 서북구 두정상가4길 29-0,음식,한식,1253
475,충청남도,천안시 서북구,그래비티,충남 천안시 서북구 불당30길 13-0,음식,카페/찻집,1252
476,충청남도,천안시 서북구,제줏간천안두정점,충남 천안시 서북구 오성로 67-0,음식,한식,1248
477,충청남도,천안시 서북구,짬뽕지존성거점 [중식],충남 천안시 서북구 성거산단2로 29-0,음식,외국식,1239
478,충청남도,천안시 서북구,낙지가든,충남 천안시 서북구 성성3길 30-0,음식,전문음식,1236
479,충청남도,천안시 서북구,쇼쿠지신불당점 [일식],충남 천안시 서북구 불당21로 67-21,음식,외국식,1232
479,충청남도,천안시 서북구,신불당오리세상,충남 천안시 서북구 불당29길 7-2,음식,전문음식,1232
481,충청남도,천안시 서북구,맘스터치천안불당점,충남 천안시 서북구 검은들3길 46-0,음식,간이음식,1224
482,충청남도,천안시 서북구,미담,충남 천안시 서북구 불당30길 50-0,음식,한식,1221
483,충청남도,천안시 서북구,치카라우나기[일식],충남 천안시 서북구 불당1길 37-1,음식,외국식,1217
484,충청남도,천안시 서북구,버거애,충남 천안시 서북구 한들3로 35-6,음식,간이음식,1213
484,충청남도,천안시 서북구,피자헛성성점,충남 천안시 서북구 서부대로 769-0,음식,간이음식,1213
484,충청남도,천안시 서북구,수왕초장집신불당점,충남 천안시 서북구 불당33길 41-0,음식,전문음식,1213
487,충청남도,천안시 서북구,신안성식당,충남 천안시 서북구 성정중4길 20-0,음식,전문음식,1211
488,충청남도,천안시 서북구,미미제면소,충남 천안시 서북구 성정4길 11-0,음식,한식,1209
489,충청남도,천안시 서북구,고향에봄[한식],충남 천안시 서북구 두정로 131-0,음식,한식,1208
490,충청남도,천안시 서북구,동대문엽기떡볶이불당점,충남 천안시 서북구 검은들3길 50-0,음식,간이음식,1206
491,충청남도,천안시 서북구,오익커피,충남 천안시 서북구 차돌고개4길 44-0,음식,카페/찻집,1205
492,충청남도,천안시 서북구,시골애불당점,충남 천안시 서북구 검은들3길 3-0,음식,전문음식,1204
493,충청남도,천안시 서북구,SUBWAY천안쌍용점,충남 천안시 서북구 월봉로 79-0,음식,간이음식,1200
494,충청남도,천안시 서북구,사계절흑염소,충남 천안시 서북구 자은가리2길 23-6,음식,한식,1197
495,충청남도,천안시 서북구,롯데리아천안불당점,충남 천안시 서북구 불당33길 24-0,음식,간이음식,1196
496,충청남도,천안시 서북구,권구성순대국밥불당점,충남 천안시 서북구 불당30길 2-0,음식,한식,1195
497,충청남도,천안시 서북구,SUBWAY천안성정점,충남 천안시 서북구 쌍용대로 317-0,음식,간이음식,1193
498,충청남도,천안시 서북구,양당하우스,충남 천안시 서북구 상덕로 253-0,음식,한식,1191
499,충청남도,천안시 서북구,맘스터치천안차암점,충남 천안시 서북구 밤개울2길 1-2,음식,간이음식,1189
500,충청남도,천안시 서북구,삽교할머니곱창,충남 천안시 서북구 월봉2길 11-0,음식,전문음식,1188
